,Number,Caption,Like,URL
643,644,"Photo by @amivitale | Two panda cubs wrestle and frolic. These adorable creatures are a testament to what can happen when we work together and value nature and our environment. 

For years the breeding secrets of pandas baffled scientists. When China first established a panda breeding program, it was not successful. Pandas were thought to be a species without a sex drive. 

Scientists have finally cracked the puzzle of captive breeding and have started reintroducing pandas to the wild. The trick? To create in captivity the conditions that appeal to the particulars of this picky animal. Scent, it turns out, is critically important to pandas, as is male competition. Males will carefully scent different parts of their body and nearby enclosures to broadcast their odor. Female pandas are in estrus just once a year, for 24 to 72 hours, so timing is critical.

The journey covering the rewilding of these endearing animals for National Geographic turned out to be one of the most unimaginable explorations I've ever had. Learn more by following @amivitale. @vital.impacts",83154,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/358355516_2505592699604081_7642338415951246771_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=TOsK4ziFE5UAX9YFyPl&edm=APU89FABAAAA&ccb=7-5&oh=00_AfC0TqR-njQBGK-QSv3atCDl80twRdYcaQ-1kP08LxAjzw&oe=65D764DE&_nc_sid=bc0c2c
644,645,"Photo by @kiliiiyuyan | One of the things most people don’t know about me is that I love swing dancing and the exuberance of it all. Recently, I had the chance to go swing dancing at Sagebrush, a honky-tonk in Austin, Texas, with a welcome-all vibe. Folks were dressed to impress—cowboys boots and all—and spent the evening swing dancing, two-stepping, and more to live music from singer-songwriter Summer Dean. To capture the joyful energy of the place, I made a series of long exposures that resulted in the whirling of dancers around locals Billy Baca and Jace Romero. Baca is a well-known local tattoo artist who loves to two-step and embodies the city’s colorful, careening soul. | From outdoor adventures to big-city skylines, there are a million different trips to @traveltex, but the only one that matters is yours. Get your own trip to Texas.",30280,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/357737176_1111443826480414_7653032332149222989_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=IBgWdzyoPE0AX9t6cFN&edm=APU89FABAAAA&ccb=7-5&oh=00_AfANGcgv6qSxTsBpUk9cSqKoDqfDYZwFMgnaQQWtJ5p4wA&oe=65D7EDFC&_nc_sid=bc0c2c
645,646,"Photo by @javier_aznar_photography | I spotted this tiny spider outside my home in Madrid. With the help of the sun illuminating it from behind, I highlighted the intricate silk web. Follow @javier_aznar_photography for more wildlife photography.",51511,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/358342594_1006270600557635_2463397873727100100_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=oCl_ii2tHoMAX_U_l5b&edm=APU89FABAAAA&ccb=7-5&oh=00_AfCLYxmrdnWaHOAPVaiJAGAcreFinz6xaBi0ourVYLYUNw&oe=65D7D93E&_nc_sid=bc0c2c
646,647,"Photo by @paoloverzone | The Hoba meteorite outside of Grootfontein, Namibia, named after the farm where it was found, is the largest known in the world. Estimated to weigh more than 67 tons, it remains where it landed less than 80,000 years ago, according to radioactive dating. The meteorite is now surrounded by a tiered viewing area. The story of how early cultures used metal from meteorites appears in the June 2023 magazine and is available to read in the link in bio. Follow @paoloverzone for more images and stories.",48021,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/358046875_283920207499883_5746215449307088775_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=1vr3d0BJvVsAX9XR6ap&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDVT1o3tBTMLq5k7h0iHS-DG-BdnV1KVZw61AIcNhistw&oe=65D6CDC4&_nc_sid=bc0c2c
647,648,"It wasn’t long ago that swimmers splashed and surfers paddled along the beaches of Cape Cod with little thought that a great white shark might be on the hunt just feet away. But today, that reality is settling in among the popular seashore towns as white sharks return to an area they disappeared from decades ago for one simple reason: Their favorite prey, the gray seal, is back on the menu. Hunted nearly to extinction, the seal population began rebounding with the passage of the U.S. Marine Mammal Protection Act in 1972.

So, just how many white sharks are out there? That number has been hard to come by, as counting the elusive and wide-ranging predators is complicated. But researchers with the Atlantic White Shark Conservancy finally have an answer, based on an innovative combination of acoustic tracking, photographic identification, and statistical modeling. The bombshell: Some 800 sharks—and possibly up to 900—swam the waters of Cape Cod between 2015 and 2018. The findings are striking not only because of the number of sharks, but the fact that they’re concentrated along just 560 miles of protected coastline.

Read more about white sharks in Cape Cod and what scientists are doing to reduce the likelihood of shark-human encounters at the link in bio.

Photograph by Brian J. Skerry (@brianskerry), Nat Geo Image Collection",110593,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/358504806_151881774577826_5048541530680786414_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=ShTI0-4RiGwAX-gvLTM&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDwxNlIagUJeWfqlSJaTmkqv5s3ysX53YGFuk-YK_ZCkA&oe=65D62FCA&_nc_sid=bc0c2c
648,649,"Photo by Matthieu Paley @paleyphoto | Archaeologists investigate the desert near AlUla in Saudi Arabia. Here, on the rubble-strewn plains of Harrat Uwayrid, Lauren Swift and her colleagues look at structures and tombs from the Neolithic era that probably date to more than 8,000 years ago. Under a scorching sun, Swift handed me a tiny piece of stone. ""This is perhaps from an old necklace,"" she said. For me, witnessing this work was simply a kid’s dream come true! | Experience the extraordinary monuments and ancient history in the vast desert of #AlUla.",32981,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/358770159_309444314754919_568324093254063375_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=YB69xhrf48oAX8p02Qm&edm=APU89FABAAAA&ccb=7-5&oh=00_AfCxkrSr9FTF2oJ65czocTLUQrQEMY1lF6mvK3hAauod8g&oe=65D707A7&_nc_sid=bc0c2c
649,650,"Al Ma’wa sanctuary in Jordan offers a second chance for animals rescued from mismanaged zoos and war zones, or confiscated from smugglers. As of April 2023, more than 2,280 animals had been rescued and offered a permanent home at the sanctuary. Our photographer Muhammed Muheisen (@mmuheisen) has visited the sanctuary regularly since 2018 documenting these creatures’ lives. His work has historically focused on people caught in the middle of chaos, on human misery and destruction—but now he's turning his lens on the animals who were also victims of conflict. Read about their stories and rare happy endings at the link in bio.

Photograph by Muhammed Muheisen (@mmuheisen)",94095,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/358502199_1441589263325035_5752365420304006334_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=PBrEIDOLvDQAX_6FT9Z&edm=APU89FABAAAA&ccb=7-5&oh=00_AfAP33fsF6LxPGpEux1xneVFcektYAkIvhDbFqzsaYkHrA&oe=65D6C668&_nc_sid=bc0c2c
650,651,"Photo by Keith Ladzinski @ladzinski | A large bolt of lightning arcs across a highway in central New Mexico. Illuminating the sky, it let us know we were heading in the right direction as we attempted to outpace this cell.",61239,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/358407227_1008624230556175_5311449961236336150_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=F0nYEp5JEUUAX87Q-rm&edm=APU89FABAAAA&ccb=7-5&oh=00_AfAKMFCGelQlvcRY_E8nvCWZOgx-wtxA1BeHdJUkb1ljig&oe=65D62DC6&_nc_sid=bc0c2c
651,652,"Photo by Robbie Shone @shonephoto | Scientists race against time in their search for life inside lava tubes formed by Iceland's Fagradalsfjall volcano. Though formed two years ago, the lava tubes are still new and extremely hot, so researchers must wear cumbersome heatproof suits and airtight masks for protection. Working swiftly as their oxygen tank dwindles, they take samples for microbial studies. Similar to an astronaut’s mission, it's a search for life in extreme environments. @laventaexploringteam",44247,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/358776827_976540206877331_7392443454220201309_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=1-CfsCrFvugAX-dAqhz&edm=APU89FABAAAA&ccb=7-5&oh=00_AfA9WM2h0TuH68IgGRxIkQYRaqPcLdeJBgRPrwWuh41NBA&oe=65D6303E&_nc_sid=bc0c2c
652,653,"A conservation effort has returned bison to the Amskapi Pikuni (Blackfeet Nation) tribal lands more than a century after the animal was nearly slaughtered to extinction.

As colonizers moved west, millions of buffalo were killed and brought to the edge of extinction. Millions more Native peoples were murdered, displaced, and forced to assimilate. By the end of the 19th century, only 300 buffalo were left in the wild and Native populations dropped to less than 300,000. Now, after more than 150 years, iinnii (buffalo) are returning to their homeland to roam free. Read the full story at the link in bio.

Photograph by Louise Johns (@e.l.johns), National Geographic Society (@insidenatgeo)",100104,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/358812125_955777105642343_7558970037385186193_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=P7vbpo8lFpYAX-8QC3K&edm=APU89FABAAAA&ccb=7-5&oh=00_AfA_ocNiX6JePsCnWyghMnBwXmysxyTaQBre4GI0xm7E2Q&oe=65D71E75&_nc_sid=bc0c2c
653,654,"Photo by @jasperdoest | Gray seals (Halichoerus grypus) mate during the pupping season in winter. The hormonal changes in both male and female seals trigger mating. Once the nursing period is over, the females mate with a dominant male. Older males (around 10 years old) will compete with other males for “beach power,” often facing off against those just reaching maturity and possibly preventing them from mating that season. Not all males participate, though, as some may still mate depending on the size of the colony and other environmental factors. Follow @jasperdoest for more images of the wonders of nature.",63327,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/358511249_940354800533284_1857517607520599577_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=104&_nc_ohc=l6JrwxNq7iIAX-a3BXE&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDhLbPa5sI18HiR-4DwYvv2ZS4AmTK-bdlzx6YFYY75sA&oe=65D7137A&_nc_sid=bc0c2c
654,655,"Photo by @joelsartore | These remarkable-looking creatures are endangered golden snub-nosed monkeys I photographed at Ocean Park Hong Kong. This species, living in the montane forests of southwestern China where snow can last for up to four months every winter, can withstand the coldest average temperatures of any nonhuman primate in the world. Though it hasn’t been confirmed through research, some scientists believe the peculiar shape of their nose, especially the flaps of skin above their high-arching nostrils, aids in protecting against frostbite. To see more species featured in the Photo Ark, follow me, @joelsartore. @hkoceanpark",91172,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/358519046_2518300161660194_8123970211781818597_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=vYaV1nMgLAYAX9ynwo5&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBdxR4lvP5rUSOB5hy046VK_lbFNF-Ax5qbTa7EliQ75A&oe=65D73F03&_nc_sid=bc0c2c
655,656,"Across the U.S., heat waves have become longer, hotter, and more frequent in recent decades. For those living in humid areas, high humidity coupled with high temperatures poses an increased danger—making it harder for sweat to evaporate and cool the body.

So how do you protect yourself and your home? A few tips include: avoiding strenuous activity during the hottest parts of the day, drinking plenty of water (and not waiting until you're thirsty to do so), keeping your blinds drawn, using window reflectors, and limiting the use of heat-emitting appliances like ovens and stoves. Head to the link in bio for more.

Photograph by Tyrone Turner, Nat Geo Image Collection",54137,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/358513248_822911399172631_4748599983626967560_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=WD37J6jglnkAX8DV4nW&edm=APU89FABAAAA&ccb=7-5&oh=00_AfCrJRcQsVxhced-FwBadEjeZRiNmH3vxRwhRrFa3ipv2Q&oe=65D63D9A&_nc_sid=bc0c2c
656,657,Photo by @brianskerry | An adult female harp seal gives a “harp seal kiss” (sniffing her pup to make sure it’s hers before feeding) in Canada’s Gulf of St. Lawrence.,119379,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/358563250_6532966106770586_6562407931873197014_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=v1XLmb_HQaAAX8qa_X2&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBcQdYDbWrJUxIvFx6Y90YJRfoZWhl-9rM3GKhdUkQTvQ&oe=65D719EC&_nc_sid=bc0c2c
657,658,"Many products on the market promise to keep away mosquitoes, ticks, and other bothersome bugs. But which products best protect against them? Not all repellents are created equal, and some don’t work at all. The repellent you might want to use depends on where you live, how long you’ll be outdoors, and which bugs you’re trying to repel.

DEET and permethrin are EPA-approved repellents, have a relatively low environmental toxicity, and are safe for humans in accepted doses. Other products such as citronella candles, essential oils, zappers, and ultrasonic devices may be EPA-certified but are less effective. Head to the link in bio to learn more.

Photograph By Felipe Dana/AP Photo",59151,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/359678122_986813879186237_7858388612035062157_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=FUACXpZbhvYAX_huSjJ&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBPvyRznAlXFumLJOhAS_9fYGdVMZVnJQ3_DimeVN6b_A&oe=65D7F38C&_nc_sid=bc0c2c
658,659,"Photo by @amivitale | Ntipiyon Nonguta and her son Bernard, 1, relax with neighbors as they make beaded belts for the Loisaba Community Trust in Ewaso, a village on Kenya's Laikipia Plateau. These women are part of a community surrounding the Loisaba Conservancy. They're supported and given access to markets for their goods, and revenue from ecotourism is reinvested into Ewaso and other villages. Follow @amivitale for more stories of our interconnected world. @vital.impacts",46162,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/358799640_198013086531440_4158408186270021650_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=AX5AVhyNc6AAX8W2OsE&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDx9kLrmke2YaLM5HYrm-vauTDjmECZQd1G76Xgv921fA&oe=65D711CE&_nc_sid=bc0c2c
659,660,"Photo by @jasperdoest | The mystery of why the Calabria region in Italy has so many centenarians may be explained by fasting, according to Valter Longo, a biochemist from the University of Southern California. Longo theorizes that during times of poverty, people in Calabria often ate very little, typically just pasta with olive oil and legumes. To test if a diet that mimics fasting can reset the body’s metabolism, Longo is recruiting 500 people with health problems, such as obesity, from the region. Every three months, participants will consume a combination of nut-based or chocolate-crisp bars, spearmint or hibiscus tea, an algal oil capsule, vegetable soup, a multivitamin and mineral supplement, almond-and-kale crackers, olives, and a glycerol drink for five days—only enough to stave off hunger. “We are hoping to demonstrate that this changes the health of most people,” Longo says. Read more at the link in bio. Follow me @jasperdoest for more images about the science of longevity.",40462,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/359490042_1383480595569273_9148318994705892803_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=q3E27ZRNY-MAX8C3Sjr&edm=APU89FABAAAA&ccb=7-5&oh=00_AfApdhAZhTyiib5LiJwPp8vGhTQgqQc7bYotuuHY7P-eMQ&oe=65D73AC8&_nc_sid=bc0c2c
